Indicator ID, UIS.STAT,AGE,CONTRACT_TYPE,COUNTRY_ORIGIN,Dataflow / Dataset,EDU_ATTAIN,EDU_CAT,EDU_FIELD,EDU_LEVEL,EDU_TYPE,GRADE,IMM_STATUS,INFRASTR,Indicator ID,Indicator Label - EN,Indicator Section,LOCATION,REGION_DEST,SECTOR_EDU,SEX,SE_BKGRD,STAT_UNIT,SUBJECT,TEACH_EXPERIENCE,Table query,Theme,UNIT_MEASURE,WEALTH_QUINTILE,changes in Dec 2018 ,key,short_key
Math.G2t3.NativePI,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,G2_3,_T,_Z,Math.G2t3.NativePI,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, immigration parity index",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,IPI,_T,changed to 'YES' in UIS.STAT,STU.IPI.L1._T._T._T.G2_3.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-ipi-1-g2_3-isc_f00-math
Math.Primary,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L1._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-1-glast-isc_f00-math
Math.Primary.F,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.F,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, female (%)",Learning,_T,W00,INST_T,F,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L1._T.F._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-1-f-glast-isc_f00-math
Math.Primary.M,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.M,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, male (%)",Learning,_T,W00,INST_T,M,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L1._T.M._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-1-m-glast-isc_f00-math
Math.Primary.GPI,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.GPI,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, gender parity index (GPI)",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,GPI,_T,changed to 'YES' in UIS.STAT,STU.GPI.L1._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-gpi-1-glast-isc_f00-math
Math.Primary.Urban,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.Urban,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, urban areas, both sexes (%)",Learning,URB,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L1._T._T._T.GLAST.INST_T._Z._T.URB._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-1-glast-urb-isc_f00-math
Math.Primary.Rural,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.Rural,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, rural areas, both sexes (%)",Learning,RUR,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L1._T._T._T.GLAST.INST_T._Z._T.RUR._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-1-glast-rur-isc_f00-math
Math.Primary.RuralPI,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.RuralPI,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, location parity index (LPI)",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,GLPI,_T,changed to 'YES' in UIS.STAT,STU.GLPI.L1._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-glpi-1-glast-isc_f00-math
Math.Primary.HighSES,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.HighSES,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, very affluent socioeconomic background, both sexes (%)",Learning,_T,W00,INST_T,_T,HIGH,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,Q5,changed to 'YES' in UIS.STAT,STU.PT.L1._T._T._T.GLAST.INST_T._Z.Q5._T._T.ISC_F00.MATH._Z.HIGH._Z._Z.W00.W00._T,stu-1-glast-q5-isc_f00-math-high
Math.Primary.LowSES,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.LowSES,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, very poor socioeconomic background, both sexes (%)",Learning,_T,W00,INST_T,_T,LOW,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,Q1,changed to 'YES' in UIS.STAT,STU.PT.L1._T._T._T.GLAST.INST_T._Z.Q1._T._T.ISC_F00.MATH._Z.LOW._Z._Z.W00.W00._T,stu-1-glast-q1-isc_f00-math-low
Math.Primary.SESPI,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.SESPI,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, socioeconomic status parity index",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,SESPI,_T,changed to 'YES' in UIS.STAT,STU.SESPI.L1._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-sespi-1-glast-isc_f00-math
Math.Primary.LangTest,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.LangTest,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, spoke the language of the test at home, both sexes (%)",Learning,_T,W00,INST_T,_T,_T,STU_LANG_TEST,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU_LANG_TEST.PT.L1._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu_lang_test-1-glast-math
Math.Primary.nonLangTest,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.nonLangTest,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, did not speak the language of the test at home, both sexes (%)",Learning,_T,W00,INST_T,_T,_T,STU_NON_LANG_TEST,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU_NON_LANG_TEST.PT.L1._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu_non_lang_test-1-glast-math
Math.Primary.LangTestPI,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.LangTestPI,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, spoke the language of the test parity index",Learning,_T,W00,INST_T,_T,_T,STU_NON_LANG_TEST,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,LTPI,_T,changed to 'YES' in UIS.STAT,STU_NON_LANG_TEST.LTPI.L1._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu_non_lang_test-ltpi-1-glast-math
Math.Primary.Native,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,NIMM,_Z,Math.Primary.Native,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, non-immigrant background, both sexes (%)",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L1._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00.NIMM,stu-1-glast-isc_f00-math-nimm
Math.Primary.nonNative,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,IMM,_Z,Math.Primary.nonNative,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, immigrant background, both sexes (%)",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L1._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00.IMM,stu-1-glast-isc_f00-math-imm
Math.Primary.NativePI,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L1,_T,GLAST,_T,_Z,Math.Primary.NativePI,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, immigrant parity index",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,IPI,_T,changed to 'YES' in UIS.STAT,STU.IPI.L1._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-ipi-1-glast-isc_f00-math
Math.LowerSec,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, both sexes (%)",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L2._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-2-glast-isc_f00-math
Math.LowerSec.F,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.F,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, female (%)",Learning,_T,W00,INST_T,F,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L2._T.F._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-2-f-glast-isc_f00-math
Math.LowerSec.M,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.M,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, male (%)",Learning,_T,W00,INST_T,M,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L2._T.M._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-2-m-glast-isc_f00-math
Math.LowerSec.GPI,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.GPI,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, gender parity index (GPI)",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,GPI,_T,changed to 'YES' in UIS.STAT,STU.GPI.L2._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-gpi-2-glast-isc_f00-math
Math.LowerSec.Urban,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.Urban,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, urban areas, both sexes (%)",Learning,URB,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L2._T._T._T.GLAST.INST_T._Z._T.URB._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-2-glast-urb-isc_f00-math
Math.LowerSec.Rural,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.Rural,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, rural areas, both sexes (%)",Learning,RUR,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L2._T._T._T.GLAST.INST_T._Z._T.RUR._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-2-glast-rur-isc_f00-math
Math.LowerSec.RuralPI,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.RuralPI,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, location parity index (LPI)",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,GLPI,_T,changed to 'YES' in UIS.STAT,STU.GLPI.L2._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-glpi-2-glast-isc_f00-math
Math.LowerSec.HighSES,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.HighSES,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, very affluent socioeconomic background, both sexes (%)",Learning,_T,W00,INST_T,_T,HIGH,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,Q5,changed to 'YES' in UIS.STAT,STU.PT.L2._T._T._T.GLAST.INST_T._Z.Q5._T._T.ISC_F00.MATH._Z.HIGH._Z._Z.W00.W00._T,stu-2-glast-q5-isc_f00-math-high
Math.LowerSec.LowSES,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.LowSES,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, very poor socioeconomic background, both sexes (%)",Learning,_T,W00,INST_T,_T,LOW,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,Q1,changed to 'YES' in UIS.STAT,STU.PT.L2._T._T._T.GLAST.INST_T._Z.Q1._T._T.ISC_F00.MATH._Z.LOW._Z._Z.W00.W00._T,stu-2-glast-q1-isc_f00-math-low
Math.LowerSec.SESPI,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.SESPI,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, socioeconomic status parity index",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,SESPI,_T,changed to 'YES' in UIS.STAT,STU.SESPI.L2._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-sespi-2-glast-isc_f00-math
Math.LowerSec.LangTest,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.LangTest,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, spoke the language of the test at home, both sexes (%)",Learning,_T,W00,INST_T,_T,_T,STU_LANG_TEST,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU_LANG_TEST.PT.L2._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu_lang_test-2-glast-math
Math.LowerSec.nonLangTest,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.nonLangTest,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, did not speak the language of the test at home, both sexes (%)",Learning,_T,W00,INST_T,_T,_T,STU_NON_LANG_TEST,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU_NON_LANG_TEST.PT.L2._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu_non_lang_test-2-glast-math
Math.LowerSec.LangTestPI,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.LangTestPI,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, spoke the language of the test parity index",Learning,_T,W00,INST_T,_T,_T,STU_NON_LANG_TEST,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,LTPI,_T,changed to 'YES' in UIS.STAT,STU_NON_LANG_TEST.LTPI.L2._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu_non_lang_test-ltpi-2-glast-math
Math.LowerSec.Native,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,NIMM,_Z,Math.LowerSec.Native,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, non-immigrant background, both sexes (%)",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L2._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00.NIMM,stu-2-glast-isc_f00-math-nimm
Math.LowerSec.nonNative,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,IMM,_Z,Math.LowerSec.nonNative,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, immigrant background, both sexes (%)",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,PT,_T,changed to 'YES' in UIS.STAT,STU.PT.L2._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00.IMM,stu-2-glast-isc_f00-math-imm
Math.LowerSec.NativePI,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F00,L2,_T,GLAST,_T,_Z,Math.LowerSec.NativePI,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, immigration parity index",Learning,_T,W00,INST_T,_T,_T,STU,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,IPI,_T,changed to 'YES' in UIS.STAT,STU.IPI.L2._T._T._T.GLAST.INST_T._Z._T._T._T.ISC_F00.MATH._Z._T._Z._Z.W00.W00._T,stu-ipi-2-glast-isc_f00-math
admi.grade2or3prim.READ,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,G2_3,_Z,_Z,admi.grade2or3prim.READ, Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),Learning,_T,W00,INST_T,_T,_T,ADMIN,READING,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,NB,_Z,changed to 'YES' in UIS.STAT,ADMIN.NB.L1._T._T._T.G2_3.INST_T._Z._Z._T._T._T.READING._Z._T._Z._Z.W00.W00._Z,admin-1-g2_3-reading
admi.endofprim.READ,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,GLAST,_Z,_Z,admi.endofprim.READ, Administration of a nationally representative learning assessment at the end of or during primary in reading (number),Learning,_T,W00,INST_T,_T,_T,ADMIN,READING,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,NB,_Z,changed to 'YES' in UIS.STAT,ADMIN.NB.L1._T._T._T.GLAST.INST_T._Z._Z._T._T._T.READING._Z._T._Z._Z.W00.W00._Z,admin-1-glast-reading
admi.endoflowersec.READ,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L2,_T,GLAST,_Z,_Z,admi.endoflowersec.READ, Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number),Learning,_T,W00,INST_T,_T,_T,ADMIN,READING,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,NB,_Z,changed to 'YES' in UIS.STAT,ADMIN.NB.L2._T._T._T.GLAST.INST_T._Z._Z._T._T._T.READING._Z._T._Z._Z.W00.W00._Z,admin-2-glast-reading
admi.grade2or3prim.MAT,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,G2_3,_Z,_Z,admi.grade2or3prim.MAT, Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number),Learning,_T,W00,INST_T,_T,_T,ADMIN,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,NB,_Z,changed to 'YES' in UIS.STAT,ADMIN.NB.L1._T._T._T.G2_3.INST_T._Z._Z._T._T._T.MATH._Z._T._Z._Z.W00.W00._Z,admin-1-g2_3-math
admi.endofprim.MAT,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,GLAST,_Z,_Z,admi.endofprim.MAT, Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number),Learning,_T,W00,INST_T,_T,_T,ADMIN,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,NB,_Z,changed to 'YES' in UIS.STAT,ADMIN.NB.L1._T._T._T.GLAST.INST_T._Z._Z._T._T._T.MATH._Z._T._Z._Z.W00.W00._Z,admin-1-glast-math
admi.endoflowersec.MAT,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L2,_T,GLAST,_Z,_Z,admi.endoflowersec.MAT, Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number),Learning,_T,W00,INST_T,_T,_T,ADMIN,MATH,_Z,Proportion of children and young people achieving at least a minimum proficiency level in reading and mathematics,Learning and skills,NB,_Z,changed to 'YES' in UIS.STAT,ADMIN.NB.L2._T._T._T.GLAST.INST_T._Z._Z._T._T._T.MATH._Z._T._Z._Z.W00.W00._Z,admin-2-glast-math
yadult.porcentICTskill.copi,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.copi,"Proportion of youth and adults who have copied or moved a file or folder, both sexes (%)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_COPY,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_COPY.PT._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_copy
yadult.porcentICTskill.copi.F,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.copi.F,"Proportion of youth and adults who have copied or moved a file or folder, female (%)",Skills,_T,W00,_Z,F,_T,ICT_SKILL_COPY,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_COPY.PT._Z._Z.F.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_copy-f
yadult.porcentICTskill.copi.M,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.copi.M,"Proportion of youth and adults who have copied or moved a file or folder, male (%)",Skills,_T,W00,_Z,M,_T,ICT_SKILL_COPY,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_COPY.PT._Z._Z.M.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_copy-m
yadult.porcentICTskill.copi.GPI,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.copi.GPI,"Proportion of youth and adults who have copied or moved a file or folder, gender parity index (GPI)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_COPY,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,GPI,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_COPY.GPI._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_copy-gpi
